,UTC_Start,UTC_Stop_WAS,UTC_Mean_1s,P,T,TAS,U,V,W,lat,lon,OCS_WAS,DMS_WAS,CFC12_WAS,CFC11_WAS,CFC113_WAS,CFC114_WAS,HFC134a_WAS,HCFC22_WAS,HCFC142b_WAS,HCFC141b_WAS,H1301_WAS,H2402_WAS,H1211_WAS,CH3CCl3_WAS,CCl4_WAS,CHCl3_WAS,CH2Cl2_WAS,C2Cl4_WAS,CH3Cl_WAS,CH3Br_WAS,CH3I_WAS,CH2Br2_WAS,CHBrCl2_WAS,CHBr2Cl_WAS,CHBr3_WAS,CH2ClCH2Cl_WAS,MeONO2_WAS,EthONO2_WAS,iPropONO2_WAS,nPropONO2_WAS,x2ButONO2_WAS,x3PentONO2_WAS,x2PentONO2_WAS,x3Me2ButONO2_WAS,Ethane_WAS,Ethene_WAS,Ethyne_WAS,Propane_WAS,Propene_WAS,iButane_WAS,nButane_WAS,iPentane_WAS,nPentane_WAS,Isoprene_WAS,nHexane_WAS,nHeptane_WAS,x2MePentane_WAS,x3MePentane_WAS,Benzene_WAS,Toluene_WAS,EthBenzene_WAS,mpXylene_WAS,oXylene_WAS,mission
115,1485730440.0,1485730511.0,82476.5,238.730416666667,217.687777777778,235.953333333333,47.6391666666667,27.0898611111111,0.410875,36.18225875,238.8029675,504.0,-8888.0,492.0,,,,85.8,235.0,,,3.199,,3.163,,,,,,496.0,,0.014,,,,,,0.832,0.238,0.115,0.018,0.03,,,,475.0,-8888,35.0,6.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
116,1485730575.0,1485730624.0,82600.5,238.8666,216.7746,229.8622,47.479,29.522,0.03172,36.04687,239.115128,520.0,-8888.0,503.0,,,,88.6,237.0,,,3.125,,3.267,,,,,,520.0,5.93,0.006,,,,,,0.966,,,,,,,,538.0,-8888,66.0,16.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
117,1485730680.0,1485730758.0,82720.0,238.812405063291,217.614050632911,227.546329113924,46.9498734177215,27.8982278481013,0.0156582278481013,35.92350875,239.39704,528.0,-8888.0,497.0,,,,87.5,237.0,,,3.455,,3.258,,,,,,526.0,5.92,0.007,,,,,,1.425,0.391,0.138,0.088,0.067,,,,515.0,-8888,51.0,11.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
118,1485731040.0,1485731116.0,83079.0,238.715974025974,215.734545454545,226.320649350649,53.6324675324675,31.827012987013,-0.0228701298701299,35.7061,240.37112875,528.0,-8888.0,502.0,223.0,61.9,16.04,90.0,240.0,21.9,24.3,3.282,0.424,3.415,2.7,80.9,18.24,27.83,1.307,550.0,6.55,0.009,,,,,0.58,5.661,0.298,0.081,0.016,0.036,,,,667.0,-8888,94.0,47.0,-8888,4,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
119,1485732480.0,1485732529.0,84505.5,477.1984,253.2406,190.7984,36.5334,12.5884,0.45206,35.410494,242.03475,567.0,-8888.0,504.0,226.0,70.3,16.23,93.4,251.0,22.5,26.6,3.239,0.429,3.522,2.69,83.7,20.26,63.82,1.903,571.0,6.96,0.01,0.943,0.291,0.135,0.167,16.8,8.155,1.246,0.576,0.037,0.162,0.146,,0.124,1377.0,-8888,261.0,287.0,-8888,25,39,4,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,8,-8888,-8888,-8888,-8888,2.0
120,1485732600.0,1485732643.0,84622.5,546.752727272727,261.179090909091,176.575454545455,32.4486363636364,12.5147727272727,0.448477272727273,35.239636,241.994932,578.0,-8888.0,508.0,228.0,72.3,16.69,92.3,257.0,23.2,27.9,3.389,0.455,3.594,2.72,87.1,19.06,70.91,3.7,598.0,7.14,0.013,1.106,0.447,0.385,1.183,29.39,8.622,5.785,16.623,1.368,1.638,0.411,0.5,0.42,1353.0,-8888,245.0,290.0,-8888,28,45,6,6,-8888,3,-8888.0,-8888.0,-8888.0,10,-8888,-8888,-8888,-8888,2.0
121,1485732720.0,1485732760.0,84741.0,649.731219512195,270.236341463415,173.284146341463,27.049512195122,11.9417073170732,0.355,35.078484,241.926706,605.0,-8888.0,508.0,228.0,71.4,16.69,94.9,263.0,23.3,28.3,3.304,0.452,3.567,2.83,85.8,26.55,128.25,4.135,623.0,7.4,0.057,1.032,0.392,0.25,1.136,31.85,8.068,4.583,9.046,0.941,1.493,0.164,0.222,0.17,1824.0,13,555.0,552.0,-8888,64,108,19,16,-8888,9,-8888.0,-8888.0,-8888.0,70,-8888,-8888,-8888,-8888,2.0
122,1485732960.0,1485732993.0,84977.5,758.810294117647,274.615294117647,144.737352941176,14.5991176470588,3.115,0.200264705882353,34.8100725,241.8577925,573.0,-8888.0,506.0,227.0,73.2,16.41,93.5,256.0,23.2,28.4,3.307,0.48,3.52,2.8,84.8,23.67,70.79,3.872,580.0,7.32,0.596,1.148,0.497,0.338,0.827,25.64,7.843,3.519,10.485,1.199,10.429,7.347,3.866,2.411,1650.0,13,313.0,444.0,-8888,47,83,14,14,-8888,7,-8888.0,-8888.0,-8888.0,99,-8888,-8888,-8888,-8888,2.0
123,1485733080.0,1485733111.0,85096.5,769.9828125,276.725,125.620625,17.9703125,7.66125,2.9754375,34.6831875,241.9197875,580.0,-8888.0,512.0,230.0,71.6,16.71,95.8,259.0,23.3,26.9,3.2,0.447,3.566,2.83,85.0,19.74,74.42,3.087,586.0,6.99,0.505,1.106,0.415,0.303,1.136,24.78,7.637,3.085,7.398,0.979,6.477,2.525,2.182,1.619,1584.0,9,324.0,418.0,-8888,47,80,15,11,-8888,6,-8888.0,-8888.0,-8888.0,87,-8888,-8888,-8888,-8888,2.0
124,1485733320.0,1485733353.0,85337.5,818.430294117647,280.001470588235,98.8761764705882,12.1117647058824,10.2197058823529,0.512147058823529,34.643175,242.204935,570.0,-8888.0,518.0,232.0,70.5,16.78,97.1,256.0,23.1,27.3,3.369,0.438,3.622,2.72,83.4,21.89,65.54,2.792,564.0,6.54,0.585,1.068,0.384,0.268,1.121,20.04,6.897,2.701,6.091,0.836,5.332,1.841,1.648,1.106,1539.0,5,282.0,377.0,-8888,32,60,12,7,-8888,5,-8888.0,-8888.0,-8888.0,73,-8888,-8888,-8888,-8888,2.0
125,1485733560.0,1485733650.0,85606.0,894.938901098901,284.844835164835,77.9304395604396,9.67450549450549,8.54516483516483,1.70315384615385,34.636851,241.995422,565.0,-8888.0,514.0,229.0,70.4,16.55,96.2,255.0,23.0,27.0,3.308,0.44,3.591,2.62,82.7,23.02,65.05,3.104,555.0,6.42,0.614,1.047,0.398,0.266,1.013,19.61,7.093,2.649,5.87,0.785,5.14,2.088,1.733,1.081,1556.0,10,270.0,373.0,-8888,38,63,13,8,3,6,-8888.0,-8888.0,-8888.0,67,-8888,-8888,-8888,-8888,2.0
126,1485733680.0,1485733704.0,85693.0,927.9224,286.7756,75.5844,6.91,4.0904,1.00156,34.6331933333333,241.933246666667,548.0,-8888.0,512.0,230.0,70.8,16.7,116.9,274.0,24.0,28.8,3.315,0.431,3.652,2.83,82.6,20.56,71.51,6.191,554.0,6.52,0.599,1.029,0.593,0.376,1.247,18.75,7.616,2.774,6.68,0.899,6.053,1.858,1.691,1.633,2123.0,145,388.0,644.0,25,118,253,113,42,5,19,9.0,22.0,13.0,95,50,7,20,7,2.0
0,1485975600.0,1485975642.0,68422.0,728.953488372093,273.615813953488,144.972790697674,2.26023255813953,1.04186046511628,0.669441860465116,-43.772644,172.587504,563.0,2.08,509.0,227.0,71.1,16.2,87.9,229.0,21.4,24.2,3.363,0.436,3.478,2.44,81.1,5.38,13.67,0.656,496.0,6.22,0.357,0.571,0.202,0.116,0.859,1.95,18.902,2.384,1.118,0.313,0.374,0.126,,0.164,144.0,-8888,24.0,13.0,-8888,6,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
1,1485975720.0,1485975762.0,68542.0,668.211860465116,272.107674418605,177.098372093023,1.63372093023256,5.85697674418605,0.512186046511628,-43.75112,172.82328,544.0,-8888.0,508.0,226.0,70.6,16.16,82.9,228.0,21.2,23.7,3.39,0.425,3.399,2.42,80.9,5.52,13.93,0.674,492.0,6.1,0.116,0.526,0.134,0.067,0.307,2.32,8.329,1.0,0.447,0.068,0.213,,,0.033,209.0,-8888,42.0,31.0,-8888,4,13,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,6,-8888,-8888,-8888,-8888,2.0
2,1485975840.0,1485975886.0,68664.0,602.647872340426,267.815531914894,195.841489361702,0.625957446808511,7.12765957446809,0.317851063829787,-43.732494,173.101734,551.0,-8888.0,512.0,228.0,70.4,16.32,84.8,230.0,21.3,23.9,3.375,0.414,3.431,2.41,80.8,5.48,13.18,0.361,499.0,6.22,0.089,0.466,0.13,0.06,0.231,1.82,6.466,0.862,0.375,0.12,0.16,0.057,,0.051,173.0,-8888,28.0,12.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
3,1485975990.0,1485976042.0,68817.0,523.634905660377,261.557358490566,199.683018867925,5.3888679245283,15.8166037735849,0.390301886792453,-43.6961833333333,173.484181666667,547.0,-8888.0,503.0,226.0,70.4,16.14,83.7,228.0,21.3,23.7,3.337,0.422,3.391,2.42,81.3,5.4,14.51,0.422,499.0,6.09,0.141,0.525,0.129,0.046,0.321,2.12,7.061,0.888,0.318,0.101,0.078,0.044,,0.032,162.0,-8888,16.0,4.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
4,1485976140.0,1485976198.0,68970.0,462.076779661017,254.842372881356,209.321186440678,3.35745762711864,16.2584745762712,0.343915254237288,-43.66134,173.870971666667,548.0,-8888.0,511.0,228.0,71.4,16.58,83.3,228.0,21.7,23.4,3.398,0.424,3.45,2.46,81.2,5.6,13.43,0.36,492.0,6.11,0.198,0.578,0.153,0.087,0.413,1.87,14.108,1.358,0.393,0.037,0.04,,,,123.0,-8888,13.0,5.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
5,1485976290.0,1485976345.0,69118.5,421.506607142857,249.775357142857,218.203214285714,3.88660714285714,22.7769642857143,0.177321428571429,-43.692205,174.23573,541.0,-8888.0,512.0,228.0,70.9,16.3,84.0,231.0,21.7,23.4,3.353,0.415,3.464,2.41,80.6,5.38,14.83,0.485,512.0,6.3,0.091,0.51,0.257,0.061,0.358,2.14,7.437,0.894,0.405,0.077,0.081,,,,170.0,-8888,21.0,11.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
6,1485976440.0,1485976491.0,69266.5,380.631153846154,243.65,223.002307692308,2.16576923076923,27.2421153846154,0.388942307692308,-43.9154783333333,174.433185,524.0,-8888.0,501.0,225.0,71.0,16.1,83.6,227.0,21.0,23.8,3.314,0.417,3.395,2.39,82.5,5.58,15.41,0.478,518.0,6.2,0.052,0.493,0.133,0.052,0.301,1.82,5.043,0.804,0.472,0.096,0.155,0.026,,0.031,200.0,-8888,23.0,11.0,-8888,-8888,3,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
7,1485976620.0,1485976675.0,69448.5,350.230178571429,239.910178571429,228.625357142857,5.36892857142857,27.1864285714286,0.174410714285714,-44.1869116666667,174.701566666667,525.0,-8888.0,507.0,226.0,70.4,16.26,85.8,231.0,21.0,23.5,3.324,0.42,3.437,2.37,82.3,6.11,16.09,0.596,530.0,6.46,0.022,0.423,0.158,0.041,0.165,1.78,5.52,0.721,0.357,0.019,0.033,,,,268.0,-8888,47.0,29.0,-8888,6,8,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,2.0
8,1485976800.0,1485976858.0,69630.0,325.403389830509,235.567627118644,231.386610169492,6.44745762711864,26.9176271186441,0.278949152542373,-44.4616216666667,174.975953333333,525.0,-8888.0,505.0,226.0,70.5,16.24,85.3,233.0,21.7,24.1,3.294,0.411,3.45,2.4,82.4,5.92,16.6,0.56,546.0,6.53,0.03,0.498,0.179,0.054,0.205,2.46,5.234,0.748,0.452,0.035,0.074,,,,234.0,-8888,46.0,22.0,-8888,4,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,2.0
9,1485976980.0,1485977040.0,69811.0,314.759508196721,233.875081967213,238.295901639344,7.4572131147541,27.0973770491803,0.0295737704918033,-44.7515057142857,175.270882857143,527.0,-8888.0,506.0,227.0,70.8,16.28,84.1,230.0,21.6,24.0,3.321,0.421,3.381,2.41,81.1,6.21,16.55,0.554,549.0,6.61,0.017,0.5,0.175,0.056,0.178,2.05,5.518,0.922,0.635,0.057,0.078,,,,258.0,-8888,51.0,28.0,-8888,6,7,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,2.0
10,1485977160.0,1485977218.0,69990.0,315.232372881356,233.832203389831,240.932881355932,7.34813559322034,27.7366101694915,0.113559322033898,-45.0313866666667,175.55972,527.0,-8888.0,509.0,226.0,70.5,16.27,84.3,229.0,21.5,23.7,3.356,0.41,3.396,2.38,80.7,6.17,16.26,0.483,533.0,6.5,0.029,0.494,0.153,0.048,0.202,2.19,5.495,0.788,0.592,0.031,0.068,,,,224.0,-8888,36.0,20.0,-8888,-8888,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,3,-8888,-8888,-8888,-8888,2.0
11,1485977400.0,1485977463.0,70232.5,315.3209375,234.16796875,242.1615625,6.45484375,28.14546875,0.0621875,-45.4245614285714,175.970547142857,538.0,-8888.0,506.0,226.0,70.6,16.15,83.5,230.0,21.5,23.5,3.312,0.418,3.41,2.37,82.0,5.71,16.29,0.387,514.0,6.29,0.027,0.43,0.137,0.044,0.123,2.17,5.052,0.55,0.268,,0.019,,,,178.0,-8888,21.0,10.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
12,1485977760.0,1485977825.0,70593.5,315.32196969697,233.799545454545,241.119242424242,8.29818181818182,27.1469696969697,0.0137121212121212,-46.0010014285714,176.586744285714,527.0,-8888.0,508.0,227.0,70.6,16.21,83.6,230.0,21.5,23.8,3.368,0.413,3.447,2.41,80.8,5.68,16.64,0.42,517.0,6.4,0.009,0.466,0.131,0.039,0.118,2.07,4.834,0.558,0.203,0.013,0.027,,,,185.0,-8888,19.0,11.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
13,1485978120.0,1485978185.0,70953.5,315.304848484848,232.813181818182,241.48,7.13136363636364,22.894696969697,0.176469696969697,-46.5791385714286,177.221198571429,510.0,-8888.0,505.0,224.0,70.1,16.3,84.0,228.0,21.5,23.5,3.273,0.41,3.411,2.41,80.6,6.99,16.94,0.685,546.0,6.4,0.037,0.519,0.231,0.074,0.192,2.26,6.165,0.99,0.742,0.044,0.101,,,,277.0,-8888,62.0,40.0,-8888,8,16,3,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,2.0
14,1485978480.0,1485978539.0,71310.5,315.298,232.611666666667,241.918,7.41666666666667,20.8638333333333,0.0887333333333333,-47.1546616666667,177.870643333333,526.0,-8888.0,514.0,226.0,70.3,16.31,86.6,234.0,21.8,23.3,3.347,0.427,3.442,2.41,82.5,6.69,16.61,0.688,554.0,6.61,0.022,0.492,0.247,0.082,0.265,2.13,5.795,0.957,0.897,0.053,0.141,,,,282.0,-8888,61.0,44.0,-8888,10,14,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,2.0
15,1485978840.0,1485978898.0,71670.0,315.326440677966,232.04593220339,238.075593220339,7.16169491525424,18.7516949152542,0.31064406779661,-47.7360333333333,178.545665,527.0,-8888.0,506.0,225.0,70.0,16.25,83.7,230.0,21.7,23.9,3.304,0.407,3.342,2.42,80.7,6.37,16.61,0.625,539.0,6.25,0.021,0.49,0.223,0.073,0.269,1.97,5.449,0.993,0.822,0.068,0.175,,,,263.0,-8888,53.0,43.0,-8888,6,14,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,5,-8888,-8888,-8888,-8888,2.0
16,1485979200.0,1485979260.0,72031.0,315.31131147541,231.530819672131,236.655245901639,7.71688524590164,18.74,0.104639344262295,-48.31553,179.238301428571,523.0,-8888.0,508.0,225.0,70.5,16.32,83.8,232.0,21.4,23.7,3.343,0.415,3.408,2.41,80.8,6.61,16.47,0.546,526.0,6.62,0.024,0.458,0.181,0.056,0.15,2.25,4.939,0.797,0.658,0.034,0.072,,,,221.0,-8888,38.0,23.0,-8888,4,7,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,4,-8888,-8888,-8888,-8888,2.0
17,1485979560.0,1485979622.0,72392.0,315.275079365079,230.851746031746,237.666984126984,7.61253968253968,16.0642857142857,0.0406507936507937,-48.8847585714286,179.939435714286,529.0,-8888.0,506.0,224.0,70.3,16.17,84.2,229.0,21.3,23.5,3.282,0.412,3.388,2.4,81.9,5.91,15.01,0.526,512.0,6.27,0.017,0.464,0.142,0.047,0.138,2.22,3.843,0.492,0.34,0.023,0.044,,,,182.0,-8888,21.0,9.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
18,1485979920.0,1485979981.0,72751.5,315.303064516129,230.653548387097,239.190806451613,8.99112903225807,13.8967741935484,-0.0739677419354839,-49.4600642857143,180.670974285714,529.0,-8888.0,504.0,225.0,70.1,16.14,84.0,228.0,21.3,23.6,3.334,0.413,3.391,2.42,82.2,5.85,16.39,0.43,514.0,6.23,0.012,0.5,0.13,0.04,0.135,2.08,3.262,0.557,0.225,0.021,0.062,,,,184.0,-8888,20.0,9.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
19,1485980280.0,1485980340.0,73111.0,315.268196721311,230.26131147541,237.447049180328,12.2439344262295,3.87295081967213,0.14083606557377,-50.0435357142857,181.437671428571,542.0,-8888.0,501.0,222.0,69.7,16.1,82.9,227.0,21.5,23.7,3.298,0.416,3.329,2.37,81.2,6.45,16.92,0.331,514.0,6.46,0.039,0.458,0.116,,0.098,1.77,4.019,0.514,0.299,0.023,0.059,,,,161.0,-8888,15.0,9.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
20,1485980640.0,1485980700.0,73471.0,315.261475409836,230.432131147541,239.801967213115,12.8909836065574,-8.86295081967213,0.0107540983606557,-50.6507028571429,182.263267142857,530.0,-8888.0,502.0,,,16.08,83.9,230.0,21.3,23.3,3.274,0.404,3.391,2.35,,5.08,15.25,,507.0,6.02,0.024,0.434,0.099,,0.173,1.32,3.71,0.422,0.087,,0.023,,,,140.0,-8888,12.0,5.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
21,1485981000.0,1485981059.0,73830.5,315.396666666667,229.359,239.446833333333,15.459,-20.289,-0.00875,-51.2719516666667,183.138928333333,526.0,-8888.0,507.0,225.0,70.4,16.19,83.3,229.0,21.0,23.7,3.35,0.409,3.388,2.44,81.1,5.89,15.82,0.426,508.0,6.22,0.029,0.526,0.138,0.059,0.269,2.73,5.005,0.716,0.286,0.015,0.031,,,,172.0,-8888,21.0,6.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
22,1485981360.0,1485981419.0,74190.5,315.24,229.276666666667,237.577666666667,16.4848333333333,-22.5321666666667,0.0510666666666667,-51.901295,184.06104,547.0,-8888.0,506.0,225.0,70.4,16.31,84.2,234.0,21.4,24.0,3.378,0.408,3.407,2.42,81.0,6.18,14.75,0.45,504.0,6.27,0.038,0.502,0.163,0.072,0.361,2.4,7.607,1.056,0.356,0.096,0.076,0.043,,0.028,156.0,-8888,19.0,8.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
23,1485981600.0,1485981660.0,74431.0,315.357049180328,229.535737704918,240.010983606557,15.4152459016393,-23.5255737704918,0.0042622950819672,-52.3300614285714,184.710438571429,533.0,-8888.0,507.0,225.0,70.8,16.05,82.8,226.0,21.0,23.8,3.312,0.409,3.421,2.41,82.5,6.55,13.88,0.354,494.0,6.11,0.055,0.465,0.164,0.088,0.376,1.7,7.135,0.72,0.337,0.027,0.033,,,,150.0,-8888,17.0,5.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
24,1485981780.0,1485981828.0,74605.0,365.210204081633,237.543469387755,227.038775510204,16.3332653061224,-20.7740816326531,0.417163265306122,-52.622486,185.16346,553.0,-8888.0,506.0,224.0,70.7,16.29,83.7,235.0,21.7,24.1,3.312,0.406,3.469,2.41,81.9,6.27,14.2,0.392,502.0,6.13,0.032,0.577,0.201,0.054,0.559,1.6,9.799,1.131,0.52,,,,,,121.0,-8888,13.0,4.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
25,1485981930.0,1485981968.0,74750.0,450.772307692308,246.161025641026,208.515384615385,15.4666666666667,-17.6084615384615,0.386974358974359,-52.8496625,185.5217875,546.0,-8888.0,514.0,228.0,70.8,16.2,82.5,230.0,21.6,23.6,3.321,0.408,3.478,2.44,81.0,5.25,13.48,0.347,499.0,6.03,0.026,0.514,0.156,0.059,0.261,1.84,4.998,0.575,0.49,,,,,,144.0,-8888,12.0,6.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
26,1485982080.0,1485982112.0,74897.0,554.51303030303,257.545757575758,195.064545454545,14.5475757575758,-19.1609090909091,0.193030303030303,-53.0667025,185.869625,567.0,-8888.0,512.0,226.0,70.9,16.35,83.7,235.0,21.6,23.8,3.262,0.417,3.448,2.46,80.7,5.51,13.29,0.447,500.0,6.14,0.135,0.656,0.153,0.118,0.645,2.0,17.35,1.848,0.699,0.189,0.126,0.058,0.108,0.097,114.0,-8888,6.0,10.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
27,1485982215.0,1485982266.0,75041.5,668.536923076923,265.794230769231,188.044807692308,10.2305769230769,-14.4257692307692,0.144596153846154,-53.26459,186.190788,553.0,-8888.0,512.0,227.0,70.7,16.38,84.5,231.0,21.7,24.1,3.343,0.413,3.424,2.49,81.1,5.18,12.41,0.517,491.0,6.03,0.119,0.579,0.142,0.088,0.576,1.49,15.069,1.409,1.211,0.187,0.129,0.206,,0.094,106.0,-8888,8.0,7.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
28,1485982350.0,1485982398.0,75175.0,777.901428571429,273.234897959184,178.88612244898,8.65183673469388,-10.2661224489796,0.264285714285714,-53.428992,186.46113,554.0,-8888.0,514.0,227.0,70.6,16.3,83.3,227.0,21.4,23.7,3.336,0.413,3.428,2.44,81.2,5.23,11.53,0.576,483.0,5.89,0.112,0.593,0.136,0.08,0.432,1.41,10.435,1.033,0.331,0.049,0.109,0.204,,0.052,99.0,-8888,9.0,-8888.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
29,1485982470.0,1485982513.0,75292.5,890.020909090909,274.610681818182,169.534318181818,10.0290909090909,-13.4252272727273,0.186795454545455,-53.57341,186.700924,565.0,1.07,516.0,227.0,71.1,16.3,82.5,230.0,21.6,23.7,3.305,0.424,3.429,2.49,81.0,5.59,11.8,0.347,487.0,6.05,0.361,0.758,0.183,0.15,1.036,1.51,31.537,3.398,1.455,0.234,0.513,0.378,0.36,0.153,92.0,4,4.0,5.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
30,1485982620.0,1485982663.0,75442.5,991.690681818182,282.249772727273,148.378636363636,7.46477272727273,-11.8445454545455,0.301590909090909,-53.74229,186.984854,570.0,14.61,513.0,227.0,70.4,16.29,82.4,227.0,21.3,23.5,3.357,0.417,3.375,2.47,81.0,5.38,11.31,0.389,476.0,5.83,0.626,0.743,0.19,0.148,1.155,1.55,39.93,4.261,1.691,0.274,0.299,0.242,0.263,0.126,92.0,5,4.0,5.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
31,1485982680.0,1485982722.0,75502.0,991.865348837209,282.25023255814,140.966046511628,7.56162790697674,-12.0555813953488,0.388325581395349,-53.802352,187.0862,566.0,11.74,515.0,226.0,71.0,16.22,83.2,230.0,21.5,23.3,3.336,0.424,3.427,2.48,82.0,5.63,11.29,0.369,479.0,6.16,0.632,0.684,0.164,0.152,1.184,1.54,35.827,3.873,1.501,0.251,0.396,0.081,0.123,0.133,89.0,5,6.0,4.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
32,1485982740.0,1485982782.0,75562.0,991.717674418605,282.188837209302,140.027441860465,7.46860465116279,-11.8462790697674,0.436674418604651,-53.860606,187.18583,562.0,22.65,512.0,227.0,70.3,16.38,82.4,228.0,21.2,23.6,3.359,0.426,3.424,2.52,81.3,5.69,11.31,0.383,472.0,5.86,0.6,0.74,0.2,0.153,1.597,1.96,41.452,4.414,1.766,0.37,0.379,0.299,0.309,0.13,92.0,6,7.0,4.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
33,1485982890.0,1485982930.0,75711.0,991.084146341463,282.091219512195,159.704878048781,7.21414634146341,-12.0173170731707,0.186317073170732,-54.014576,187.450296,567.0,14.88,514.0,228.0,71.0,16.32,82.9,228.0,21.0,22.9,3.315,0.428,3.399,2.49,80.9,5.67,11.2,0.419,468.0,5.78,0.625,0.771,0.18,0.159,1.246,1.66,39.892,4.357,1.665,0.293,0.376,0.209,0.159,0.116,90.0,4,7.0,4.0,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,-8888,-8888,-8888,-8888,-8888,2.0
